,bTOP,bJUG,bMID,bADC,bSUP,rTOP,rJUG,rMID,rADC,rSUP,win
0,Irelia,Ekko,Seraphine,Jhin,Karma,Rumble,LeeSin,Syndra,Kaisa,Pyke,True
0,Camille,Kindred,Akali,Caitlyn,Morgana,Poppy,Taliyah,Yone,Xayah,Rakan,True
0,Tryndamere,Ekko,Graves,Lucian,Rakan,Kennen,Viego,Irelia,Tristana,Leona,True
0,Lulu,Graves,Ryze,Aphelios,Braum,Shen,Zed,Zoe,Kaisa,Rakan,False
0,Jayce,Viego,Viktor,Kaisa,Braum,Rumble,LeeSin,Yone,Jhin,Pyke,False
0,Gangplank,Elise,Akshan,Jinx,Thresh,Viktor,LeeSin,Leblanc,Aphelios,Rakan,False
0,Yone,Talon,Vex,Vayne,Alistar,Renekton,Zac,Xerath,Jhin,Leona,False
0,Yasuo,Diana,Akshan,Ziggs,Blitzcrank,Tryndamere,Talon,Vex,Xayah,Pyke,False
0,Jayce,Taliyah,Ryze,Jinx,Yuumi,MonkeyKing,JarvanIV,Vex,Aphelios,Lulu,False
0,Yone,LeeSin,Sylas,Kaisa,Rakan,Akali,Nidalee,Irelia,Jinx,Lulu,True
0,Camille,Graves,Sylas,Kaisa,Trundle,Aatrox,Hecarim,Leblanc,Jinx,Lulu,True
0,Viktor,Zed,Zoe,Ezreal,Yuumi,Jayce,Nidalee,Yone,Jhin,Senna,True
0,Jayce,Lillia,Talon,Jinx,Thresh,Renekton,Zed,Sylas,Xayah,Rakan,True
0,Tryndamere,Nidalee,Pantheon,Kalista,Rakan,Jayce,JarvanIV,Vex,Draven,Yuumi,True
0,Chogath,Viego,Vex,Jinx,Thresh,Jayce,LeeSin,Leblanc,Yasuo,Karma,True
0,Yone,Poppy,Viktor,Vayne,Lulu,Jax,Nidalee,Corki,Caitlyn,Pyke,False
0,Renekton,LeeSin,Zoe,Jinx,Lulu,Akshan,Karthus,Yone,Jhin,Rakan,False
0,Sylas,Graves,TwistedFate,Ezreal,Yuumi,Kennen,Nidalee,Yasuo,Jhin,Pyke,True
0,Irelia,Diana,Yone,Twitch,Rakan,Jayce,XinZhao,Viktor,Samira,Galio,False
0,Yone,LeeSin,Zoe,Twitch,Yuumi,TahmKench,JarvanIV,Ryze,Caitlyn,Lux,True
0,Rumble,Talon,Sylas,Draven,Pyke,Renekton,Nidalee,Camille,Kindred,Maokai,False
0,Quinn,Gragas,Zoe,Draven,Nami,Jayce,Trundle,Sylas,Ziggs,Lux,True
0,Viktor,Poppy,Ryze,Twitch,Lux,Vladimir,Hecarim,Syndra,Caitlyn,Karma,True
0,Rumble,Talon,Galio,Tristana,Rakan,TahmKench,LeeSin,Sylas,Twitch,Lulu,False
0,Camille,Poppy,Vex,Aphelios,Thresh,Gwen,LeeSin,Akshan,Jhin,Nautilus,False
0,Yone,Viego,Leblanc,Ezreal,Karma,Akali,Nocturne,Vex,Jinx,Thresh,True
0,Jax,Diana,Viktor,Yasuo,Alistar,Irelia,Ekko,Sylas,Caitlyn,Karma,False
0,Jax,LeeSin,Yone,Viktor,Lulu,Irelia,Viego,Leblanc,Samira,Rell,True
0,Jayce,XinZhao,Akali,Caitlyn,Blitzcrank,Gragas,LeeSin,Yone,Ziggs,Shen,True
0,Vladimir,XinZhao,Irelia,Caitlyn,Lulu,Camille,LeeSin,Katarina,Yasuo,Lux,True
0,Graves,Viego,TwistedFate,Jhin,Lulu,Kennen,LeeSin,Galio,Aphelios,Karma,False
0,Jax,Nidalee,Irelia,Xayah,Leona,Sett,XinZhao,Leblanc,Jinx,Lulu,True
0,Renekton,Nidalee,Akali,Jhin,Leona,Gangplank,Karthus,Irelia,Vayne,Maokai,False
0,Camille,Viego,Ahri,Lucian,Nami,Rumble,Kindred,Syndra,Jhin,Karma,False
0,JarvanIV,Nidalee,Irelia,Jhin,Nautilus,Jax,Talon,TwistedFate,Lucian,Pyke,False
0,Graves,Rengar,Vex,Jinx,Thresh,Rumble,Zed,Jayce,Jhin,Nautilus,False
0,Yone,Poppy,0,Xayah,Karma,Gragas,LeeSin,TwistedFate,Jhin,Nautilus,False
0,Galio,Talon,Leblanc,Samira,Lulu,Gragas,Zed,Vex,Yasuo,Alistar,True
0,Gnar,LeeSin,Vex,Yasuo,Alistar,Gragas,Talon,Yone,Ezreal,Galio,True
0,Camille,Talon,TwistedFate,Jhin,Yuumi,Fiora,LeeSin,Akali,Caitlyn,Trundle,True
0,Sylas,Gragas,Yasuo,Xayah,DrMundo,Irelia,Viego,Vex,Jinx,Lulu,True
0,Irelia,Hecarim,Leblanc,Jinx,Braum,Jayce,Kindred,Akali,Aphelios,Thresh,True
0,Akshan,Ekko,Yone,Jhin,Lux,Jayce,Talon,Ryze,Jinx,Rakan,False
0,Malphite,Ekko,Akshan,Jinx,Blitzcrank,Tryndamere,Viego,Ryze,Ziggs,Leona,True
0,Jayce,Nidalee,Sylas,Jhin,Karma,Irelia,LeeSin,Leblanc,Caitlyn,Lux,False
0,Viktor,Qiyana,Nocturne,KogMaw,Lulu,Yone,XinZhao,Sylas,Lucian,Nami,True
0,Akshan,Zed,Leblanc,Jhin,Blitzcrank,Irelia,Talon,TahmKench,Jinx,Thresh,False
0,Gnar,LeeSin,Leblanc,Jhin,Nautilus,Renekton,Zed,Lissandra,Caitlyn,Lux,True
0,Rumble,Zac,Akshan,Jinx,Thresh,Jayce,Nidalee,Syndra,Jhin,Leona,True
0,Camille,LeeSin,Ryze,Jhin,Karma,Azir,Graves,Zoe,Caitlyn,Lux,True
0,Jayce,Rumble,Lissandra,Caitlyn,Lux,Yone,LeeSin,Leblanc,Syndra,Leona,False
0,Yone,Qiyana,Vex,Jinx,Jayce,Riven,LeeSin,Akshan,Jhin,Rakan,True
0,Camille,Gragas,Yone,Caitlyn,Lux,Quinn,Talon,Zoe,Jhin,Yuumi,True
0,Graves,Talon,TwistedFate,Aphelios,Alistar,Jayce,Poppy,Leblanc,Jinx,Thresh,False
0,Jayce,Viego,Zoe,Lucian,Nami,Rumble,Taliyah,Renekton,Kaisa,Pyke,True
0,Jayce,Zac,Sylas,Twitch,Leona,Kennen,Sejuani,Akali,Caitlyn,Karma,True
0,Kennen,Viego,Syndra,Jinx,Nami,Jayce,JarvanIV,Zoe,Ezreal,Lulu,True
0,Gwen,Graves,Corki,Caitlyn,Thresh,Camille,LeeSin,Vex,Jinx,Leona,False
0,Jayce,Viego,Corki,Ziggs,Rakan,0,LeeSin,TwistedFate,Jhin,Janna,True
0,Ryze,Graves,Syndra,Lucian,Nami,Kennen,LeeSin,Corki,Ezreal,Pyke,False
0,Graves,Khazix,Galio,Jhin,Nautilus,Yone,Rengar,Zoe,Caitlyn,Lux,True
0,Irelia,Diana,Yone,Twitch,Rakan,Jayce,XinZhao,Viktor,Samira,Galio,False
0,Jayce,Talon,Viktor,Jhin,Gragas,MonkeyKing,XinZhao,Galio,MissFortune,Rakan,True
0,Fiora,Talon,Vex,Ziggs,Blitzcrank,Camille,Nidalee,Viktor,Jhin,Bard,True
0,Jayce,Nidalee,Yasuo,MissFortune,Leona,Irelia,Taliyah,Renekton,Kindred,Thresh,False
0,Jax,Nidalee,Zoe,Jhin,Rakan,Rumble,Talon,Vex,Kalista,Thresh,True
0,Quinn,Gragas,Zoe,Draven,Nami,Jayce,Trundle,Sylas,Ziggs,Lux,True
0,Camille,LeeSin,Syndra,Jinx,Lulu,Jax,Sejuani,Corki,Aphelios,Thresh,True
0,Yone,Talon,TwistedFate,Jinx,Trundle,Jax,Viego,Viktor,Ezreal,Rakan,False
0,Gnar,Diana,Yasuo,Heimerdinger,Leona,Kennen,Talon,Sylas,Kaisa,Rakan,False
0,TahmKench,Talon,Taliyah,Twitch,Leona,Akshan,LeeSin,Ryze,Aphelios,Thresh,True
0,TahmKench,Graves,Viktor,Jhin,Nautilus,Irelia,RekSai,TwistedFate,Xerath,Thresh,False
0,Graves,Viego,TwistedFate,Jhin,Lulu,Kennen,LeeSin,Galio,Aphelios,Karma,False
0,Jax,Hecarim,Tryndamere,Ziggs,Karma,Graves,Gragas,Irelia,Lucian,Yuumi,False
0,Jayce,Qiyana,Leblanc,Ezreal,Leona,Rumble,Nidalee,Draven,Jhin,Alistar,False
0,Camille,Talon,Galio,Jhin,Yuumi,Jayce,Kindred,Zoe,Xayah,Rakan,False
0,Kennen,LeeSin,Qiyana,Ziggs,Ashe,Tryndamere,Shaco,Renekton,Ezreal,Karma,False
0,Akali,LeeSin,Akshan,Jhin,Thresh,Yone,Ekko,Viktor,Lucian,Nami,True
0,Jayce,Udyr,Katarina,Caitlyn,Lux,Malphite,LeeSin,Vex,Jhin,Leona,False
0,Gragas,Zed,Vex,Caitlyn,Thresh,Aatrox,Talon,Zoe,Aphelios,Braum,False
0,Akali,XinZhao,Sylas,Ashe,Pyke,Jayce,Talon,Galio,Ziggs,Rakan,False
0,Graves,Talon,Zoe,Ziggs,Trundle,Camille,LeeSin,Ryze,Jhin,Lux,True
0,Renekton,Nidalee,Ryze,Aphelios,Thresh,Ornn,Graves,Viktor,Xayah,Rakan,True
0,Akshan,LeeSin,Sylas,Jinx,Lulu,Jax,Talon,TwistedFate,Ezreal,Rakan,True
0,Gragas,Graves,Syndra,Jhin,DrMundo,Irelia,Kindred,Vex,Kaisa,Rakan,True
0,Jax,LeeSin,Vex,Ezreal,Rakan,Camille,Graves,Ryze,Lucian,Nami,True
0,Camille,Qiyana,Leblanc,Ezreal,Karma,Kennen,Graves,Kassadin,Aphelios,Thresh,False
0,Irelia,Viego,Tryndamere,Ziggs,Rakan,Kennen,LeeSin,Sylas,Jhin,Camille,True
0,Jayce,XinZhao,Ryze,Jhin,Taric,Malphite,Taliyah,Yasuo,Aphelios,Leona,False
0,Yone,Rengar,Ryze,Aphelios,Blitzcrank,Kennen,Rumble,Pantheon,Jinx,Thresh,False
0,Jayce,Ekko,Yone,Jinx,Thresh,Irelia,Talon,Yasuo,Ziggs,Shen,True
0,Camille,Viego,Sylas,Aphelios,Bard,Kennen,Graves,TwistedFate,Jhin,Leona,False
0,Gnar,Qiyana,Galio,Jinx,Soraka,Renekton,Taliyah,Lucian,Aphelios,Rakan,True
0,Akshan,LeeSin,TwistedFate,Xayah,Xerath,Graves,Gragas,Yone,Jhin,Thresh,True
0,Yone,Poppy,Kassadin,Kalista,Pyke,Aatrox,Talon,Zoe,Jhin,Karma,True
0,Yasuo,XinZhao,Vex,Lucian,Rakan,Renekton,Ekko,Akshan,Jhin,Zilean,True
0,Kennen,Viego,TwistedFate,Caitlyn,Bard,Camille,Kindred,Galio,Jhin,Rakan,False
0,Irelia,LeeSin,TwistedFate,Jinx,Thresh,Kennen,Nidalee,Yone,Aphelios,Lulu,False
0,Jayce,LeeSin,Sylas,Aphelios,Thresh,Graves,JarvanIV,TwistedFate,Syndra,Blitzcrank,True
0,Quinn,Zac,Aatrox,Jhin,Leona,Malphite,Talon,Galio,Vayne,Braum,False
0,Kennen,LeeSin,Taliyah,Jhin,Nautilus,Tryndamere,Hecarim,Viktor,Aphelios,Karma,True
0,Gwen,Viego,Graves,Ziggs,Pyke,Camille,Evelynn,Garen,Aphelios,Rakan,True
0,Kennen,LeeSin,Yasuo,Lucian,Nami,Irelia,Talon,Sylas,Jhin,Karma,True
0,Gwen,Talon,Orianna,Caitlyn,Thresh,Camille,Poppy,Galio,Jinx,Lulu,False
0,Yone,Talon,Akali,Jinx,Thresh,Jayce,LeeSin,Sylas,Caitlyn,Pyke,False
0,Fiora,Zed,Leblanc,Jhin,Karma,Jax,Talon,Lissandra,Twitch,Nautilus,False
0,Gragas,Viego,Leblanc,Jhin,Karma,Jayce,Zed,Vex,Xayah,Nautilus,False
0,Jax,Poppy,TwistedFate,Jinx,Rakan,Gragas,Talon,Sylas,Jhin,Zilean,False
0,Irelia,Graves,Akali,Jinx,Lulu,Jayce,Nidalee,Qiyana,Draven,Leona,False
0,Quinn,XinZhao,Leblanc,Lucian,Blitzcrank,Jayce,Nidalee,Qiyana,Draven,Nautilus,True
0,Jayce,Talon,Akali,Aphelios,Thresh,Quinn,Nidalee,Graves,Jinx,Leona,True
0,Yone,Nidalee,Jayce,Caitlyn,Lulu,Irelia,Talon,Viktor,Twitch,Bard,True
0,Jayce,Graves,Zoe,Ezreal,Karma,Malphite,Talon,Vex,Jinx,Thresh,False
0,Irelia,LeeSin,Corki,Jhin,Sett,Viktor,Talon,Akshan,Caitlyn,Lux,True
0,Jax,Kindred,Syndra,Jhin,Rakan,Akshan,Nidalee,Irelia,Ezreal,Lulu,True
0,Yone,XinZhao,Viktor,Caitlyn,Morgana,Sett,Nidalee,Renekton,Xayah,Thresh,False
0,Jayce,Vi,AurelionSol,Lucian,Pyke,Cassiopeia,Talon,Viktor,Jhin,Yuumi,True
0,MonkeyKing,Nidalee,Zed,Xerath,Rakan,Jayce,XinZhao,Sylas,Jinx,Thresh,True
0,Zed,Nidalee,Jayce,Aphelios,Thresh,Jax,Graves,Leblanc,Xayah,Rakan,True
0,Fiora,LeeSin,Galio,Aphelios,Nami,Camille,Talon,Xerath,Jinx,Lulu,False
0,Renekton,Viego,Katarina,Aphelios,Lulu,Kennen,Talon,Akshan,Ezreal,Yuumi,False
0,Camille,Khazix,TwistedFate,Samira,Lulu,Renekton,Nidalee,Yone,Ezreal,Sona,False
0,Vi,XinZhao,Viktor,Jhin,Yuumi,Kennen,Graves,Xerath,Draven,Maokai,True
0,Fiora,Talon,TwistedFate,Yasuo,Gragas,Camille,LeeSin,Galio,Jinx,Lulu,True
0,Yone,Qiyana,Graves,Viktor,Blitzcrank,Camille,Nidalee,Ryze,Jhin,Karma,False
0,Gangplank,LeeSin,Zoe,Caitlyn,Lux,Graves,Ekko,Akshan,Lucian,Pyke,False
0,Camille,Qiyana,Vex,Jhin,Rakan,Gwen,Diana,Graves,Yasuo,Karma,False
0,Yone,Poppy,Orianna,Jhin,Rakan,Camille,Talon,Zoe,Ziggs,Galio,False
0,Renekton,Viego,Sylas,Jhin,Leona,Gwen,Qiyana,Leblanc,Jinx,Thresh,False
0,Rumble,Talon,Sylas,Draven,Pyke,Renekton,Nidalee,Camille,Kindred,Maokai,False
0,Jayce,Nidalee,Yasuo,MissFortune,Leona,Irelia,Taliyah,Renekton,Kindred,Thresh,False
0,Jax,Nidalee,Zoe,Jhin,Rakan,Rumble,Talon,Vex,Kalista,Thresh,True
0,Malphite,Nidalee,Irelia,Jinx,Thresh,Jayce,LeeSin,Katarina,Samira,Leona,True
0,Akali,Graves,Syndra,Xayah,Morgana,Kennen,JarvanIV,Vex,Jinx,Thresh,True
0,Fiora,Qiyana,Syndra,Jinx,Rakan,Tryndamere,Talon,Akali,KogMaw,Lulu,True
0,Viktor,Graves,Syndra,Aphelios,Nautilus,Renekton,Talon,Vex,Kaisa,Leona,False
0,Tryndamere,Nidalee,Leblanc,Kaisa,Pantheon,Viktor,Hecarim,Zed,Twitch,Leona,True
0,Jayce,LeeSin,Syndra,Lucian,Leona,Poppy,Zac,Yone,Samira,Nautilus,True
0,Irelia,Talon,Leblanc,Xayah,Rakan,Jayce,XinZhao,Vex,Jinx,Lulu,True
0,Irelia,Qiyana,Corki,Varus,Lulu,Gragas,Graves,Sylas,Xayah,Rakan,False
0,Camille,Qiyana,Viktor,Jhin,Sett,Jayce,Karthus,Ekko,Xayah,Rakan,True
0,Yone,Hecarim,Galio,Lucian,Rakan,Gwen,JarvanIV,Neeko,Aphelios,Thresh,True
0,Rengar,Ekko,Gangplank,Xayah,Rakan,TahmKench,Qiyana,Vex,Aphelios,Trundle,False
0,Kennen,Viego,Akshan,Caitlyn,Lux,Vladimir,Nidalee,Irelia,Kaisa,Rakan,True
0,Camille,Gragas,Orianna,Twitch,Lulu,Jax,Graves,Ekko,Ziggs,Rakan,False
0,Camille,Qiyana,Syndra,Jinx,Thresh,Akshan,Talon,Zoe,Jhin,Blitzcrank,False
0,Irelia,Graves,Leblanc,Jinx,Braum,Gangplank,JarvanIV,Galio,Aphelios,Thresh,False
0,Jax,Qiyana,Syndra,Caitlyn,Lux,Fiora,Karthus,Tryndamere,Jhin,Nautilus,False
0,Tryndamere,Kindred,Kassadin,Ashe,Thresh,Singed,Graves,Leblanc,Jhin,Leona,False
0,Jayce,Nidalee,TwistedFate,Yasuo,Gragas,Gwen,Talon,Kassadin,Ezreal,Soraka,True
0,Renekton,Ekko,Qiyana,Caitlyn,Lux,Yone,Kindred,Lissandra,Xayah,Pyke,True
0,DrMundo,Ekko,Qiyana,Kaisa,Leona,Riven,Kindred,TwistedFate,Ziggs,Pyke,False
0,Mordekaiser,Graves,Galio,Aphelios,Shaco,Camille,Talon,Kassadin,Caitlyn,Thresh,True
0,Camille,Taliyah,Galio,Jinx,Thresh,Gwen,Qiyana,Yone,Jhin,Rell,True
0,Chogath,Kindred,Lucian,Seraphine,Senna,Graves,Gwen,Leblanc,Aphelios,Lulu,True
0,Akshan,LeeSin,Ryze,Lucian,Lulu,DrMundo,Nunu,Viktor,MissFortune,Nami,False
0,Jax,Zed,Ryze,Aphelios,Thresh,Viktor,Graves,TwistedFate,Jhin,Blitzcrank,False
0,Chogath,Viego,Lissandra,Jinx,Thresh,Jayce,Graves,TwistedFate,Akshan,Leona,True
0,Graves,Nidalee,Renekton,Jinx,Thresh,Zed,JarvanIV,Vex,Draven,Blitzcrank,True
0,Gragas,Diana,Yasuo,Jhin,Pyke,Jayce,Talon,Akali,Aphelios,Lux,False
0,Gragas,Kindred,Viktor,Jinx,Karma,Jax,Graves,Lissandra,Draven,Thresh,True
0,Graves,Talon,TwistedFate,Jinx,Leona,Malphite,LeeSin,Sylas,Aphelios,Karma,False
0,MonkeyKing,LeeSin,Viktor,Caitlyn,Karma,Jayce,RekSai,Zoe,Jhin,Leona,True
0,Irelia,Nidalee,Renekton,Caitlyn,Karma,Gwen,RekSai,Lissandra,Aphelios,Thresh,True
0,Graves,Ekko,Karma,Yasuo,Galio,Gangplank,Nidalee,Syndra,Kaisa,Maokai,True
0,Yone,Ekko,Yasuo,MissFortune,Thresh,Akshan,Zac,Irelia,Syndra,Senna,False
0,Graves,Khazix,Galio,Jhin,Nautilus,Yone,Rengar,Zoe,Caitlyn,Lux,True
0,Yone,Qiyana,Ryze,Ashe,Bard,Sylas,Talon,Zoe,Caitlyn,Lux,False
0,Viktor,LeeSin,Ryze,Lucian,Nami,Yasuo,Kindred,Leblanc,Jinx,Thresh,False
0,Jayce,Kayn,Viktor,Aphelios,Thresh,Irelia,Nidalee,Graves,Jinx,Senna,True
0,Irelia,Talon,Viktor,Aphelios,Galio,Jayce,LeeSin,Akali,Caitlyn,Thresh,True
0,Mordekaiser,Graves,Katarina,Jinx,Thresh,Camille,Ekko,Leblanc,Jhin,Leona,True
0,Fiora,LeeSin,TwistedFate,Aphelios,Rakan,Camille,Taliyah,Yone,Lucian,Yuumi,True
0,Jayce,Poppy,Ryze,Ezreal,Blitzcrank,Irelia,Talon,Kassadin,Vayne,Rell,False
0,Fiora,LeeSin,Vex,Ezreal,Alistar,Camille,Hecarim,Sylas,Syndra,Senna,True
0,Jayce,Viego,Leblanc,Ezreal,Rakan,Gragas,Zed,Zoe,Jinx,JarvanIV,True
0,Graves,LeeSin,Lissandra,Caitlyn,Lux,Vayne,JarvanIV,Leblanc,Lucian,Nami,True
0,Zilean,Nidalee,Yone,Caitlyn,Morgana,Akshan,Diana,Yasuo,Jinx,Blitzcrank,True
0,Vayne,Talon,Yasuo,Ezreal,Karma,Yone,Diana,Graves,Jhin,Rakan,True
0,DrMundo,Karthus,Jayce,Jhin,Rakan,Irelia,Nidalee,Graves,Aphelios,Thresh,False
0,Jayce,JarvanIV,Galio,Jinx,Lulu,Yone,Nidalee,Sion,Caitlyn,Leona,False
0,Gragas,Zed,TwistedFate,Jinx,Nautilus,Jayce,LeeSin,Akali,Ezreal,Rakan,True
0,Jayce,Hecarim,Viktor,Jinx,Thresh,Ryze,Graves,Katarina,Aphelios,Lulu,False
0,Renekton,Talon,Akali,Aphelios,Leona,Kennen,Viego,Katarina,Caitlyn,Morgana,False
0,Vayne,Karthus,Tryndamere,Jinx,Rakan,Jax,Gragas,Yasuo,Aphelios,Lulu,False
0,Renekton,XinZhao,Vex,Aphelios,Thresh,Jayce,Hecarim,Sylas,Syndra,Senna,False
0,Ryze,Viego,LeeSin,Caitlyn,Lux,Kennen,Nidalee,Yasuo,Kaisa,Alistar,False
0,Graves,Diana,Viktor,Ashe,Lulu,Gangplank,Taliyah,Sett,Caitlyn,Leona,False
0,Akali,Graves,Lissandra,Jhin,Leona,Yone,Zac,Yasuo,Caitlyn,Rakan,True
0,Camille,Talon,Ryze,Xayah,Rakan,Yone,LeeSin,Zoe,Jinx,Thresh,False
0,Kennen,XinZhao,Zed,Aphelios,Thresh,Viktor,Qiyana,Irelia,Caitlyn,Lux,True
0,Camille,LeeSin,Syndra,Ezreal,Karma,Gwen,Talon,Ekko,Jinx,Senna,False
0,Irelia,LeeSin,Viktor,MissFortune,Lux,Graves,RekSai,Ryze,Kaisa,Karma,True
0,Irelia,Taliyah,Vex,Jinx,Blitzcrank,TahmKench,Graves,Leblanc,Aphelios,Thresh,False
0,Renekton,Taliyah,TwistedFate,Jhin,Rakan,Jayce,XinZhao,Zoe,Aphelios,Leona,False
0,Jayce,JarvanIV,Akali,Aphelios,Thresh,Kennen,Hecarim,Yone,Lucian,Nami,True
0,Warwick,XinZhao,Akali,Xayah,Rakan,Volibear,Elise,Renekton,Samira,Rell,False
0,Viktor,XinZhao,Jayce,Ezreal,Thresh,Yone,Ekko,Qiyana,Kaisa,Gragas,True
0,MonkeyKing,Talon,Renekton,Seraphine,Senna,Akshan,XinZhao,Vex,Jhin,Leona,False
0,Jax,Zed,Anivia,Caitlyn,Thresh,Gragas,Gwen,Yone,Jhin,Nautilus,False
0,Jayce,Talon,Akali,MissFortune,Zac,Irelia,LeeSin,Ryze,Caitlyn,Leona,False
0,Jax,Elise,Yone,Ezreal,Senna,Graves,Nidalee,Zed,Jinx,Thresh,True
0,Poppy,Nidalee,Yone,Jinx,Lulu,Gnar,Ekko,Vex,Aphelios,Leona,True
0,Tryndamere,Ekko,Annie,Jinx,Thresh,Graves,Talon,Chogath,Aphelios,Rakan,False
0,Fiora,Ekko,Renekton,Jhin,Zac,Camille,Graves,Sylas,Jinx,Rakan,False
0,Viktor,Talon,Ryze,Samira,Maokai,Ziggs,Nocturne,Yone,Jinx,Lulu,False
0,Viktor,LeeSin,Sylas,Jhin,Pyke,Renekton,Ekko,Yone,Ziggs,Bard,True
0,Jayce,Rumble,Sylas,Jinx,Thresh,Viktor,Zac,Qiyana,Aphelios,Braum,False
0,Yone,Chogath,Lissandra,Caitlyn,Karma,Sett,Graves,Leblanc,Jhin,Yuumi,True
0,Irelia,Taliyah,Renekton,Ziggs,Blitzcrank,Camille,Qiyana,Sylas,Jinx,Leona,True
0,Lulu,Kindred,Leblanc,Jhin,Leona,Aatrox,Talon,Lissandra,Aphelios,Thresh,False
0,Gwen,XinZhao,Viktor,Jhin,Karma,Yone,JarvanIV,Xerath,Ziggs,Rakan,True
0,Tryndamere,Nidalee,Pantheon,Kalista,Rakan,Jayce,JarvanIV,Vex,Draven,Yuumi,True
0,Gragas,Kindred,Viktor,Jinx,Karma,Jax,Graves,Lissandra,Draven,Thresh,True
0,Graves,XinZhao,Leblanc,Jinx,Lux,Camille,Nidalee,Ryze,Ziggs,Pyke,False
0,Ryze,Talon,Leblanc,Jhin,Leona,Vladimir,JarvanIV,Akshan,Yasuo,Gragas,True
0,Chogath,Viego,Vex,Jinx,Thresh,Jayce,LeeSin,Leblanc,Yasuo,Karma,True
0,Irelia,LeeSin,Viktor,Aphelios,Lulu,Jayce,Nidalee,Qiyana,Caitlyn,Lux,True
0,Jayce,Talon,Ryze,Ziggs,Blitzcrank,Irelia,Evelynn,Akshan,Aphelios,Thresh,False
0,Renekton,LeeSin,Zoe,Jinx,Lulu,Akshan,Karthus,Yone,Jhin,Rakan,False
0,TahmKench,LeeSin,Syndra,Aphelios,Lulu,Jayce,Talon,Akali,Jinx,Thresh,False
0,Gwen,LeeSin,Yasuo,Jinx,Gragas,Viktor,Graves,TwistedFate,Caitlyn,Yuumi,True
0,Jayce,Taliyah,Galio,Jinx,Blitzcrank,Sylas,Graves,Viktor,Ezreal,Leona,True
0,LeeSin,Kindred,Akali,Draven,Senna,Jayce,Viego,Corki,Ezreal,Rakan,False
0,Akali,Gragas,Qiyana,Jinx,Thresh,Gwen,Viego,Viktor,Caitlyn,Seraphine,True
0,Irelia,JarvanIV,Vex,Jinx,Thresh,Tryndamere,LeeSin,Viktor,Aphelios,Lulu,False
0,Jayce,Karthus,Yone,Jinx,Pyke,Graves,LeeSin,Leblanc,Ziggs,Nautilus,False
0,Aatrox,Graves,Zoe,Caitlyn,Lux,Yone,XinZhao,Viktor,Jhin,Zac,False
0,Viktor,Hecarim,Leblanc,Jhin,Rakan,Jax,Poppy,Zoe,Samira,Sylas,False
0,Viktor,Graves,TwistedFate,Aphelios,Thresh,Kennen,Skarner,Irelia,Jinx,Nautilus,True
0,Akali,LeeSin,Akshan,Jhin,Thresh,Yone,Ekko,Viktor,Lucian,Nami,True
0,Gragas,Kayn,Vex,Jinx,Lulu,Quinn,Nidalee,Qiyana,Aphelios,Thresh,True
0,Camille,XinZhao,Gragas,Jinx,Taliyah,Gwen,Talon,Yone,Caitlyn,Lux,True
0,Jayce,LeeSin,Akali,Aphelios,Lulu,Viktor,Talon,Galio,Lucian,Sett,True
0,Camille,XinZhao,Akali,Jhin,Leona,Trundle,LeeSin,Sylas,Jinx,Lulu,True
0,Akali,Graves,TwistedFate,Caitlyn,Lux,Jax,Talon,Yasuo,Jhin,Yuumi,False
0,Riven,Hecarim,Vex,Lucian,Yuumi,Gragas,Viego,Leblanc,Aphelios,Blitzcrank,True
0,Akali,Hecarim,Viktor,Ezreal,Yuumi,Camille,Graves,Sylas,Aphelios,Lulu,True
0,Kennen,Talon,Vladimir,Caitlyn,Lux,Irelia,Graves,Zoe,Jhin,Karma,False
0,Camille,LeeSin,Syndra,Ezreal,Karma,Yone,XinZhao,TwistedFate,Xayah,Rakan,False
0,Jax,Talon,Syndra,Aphelios,Thresh,Graves,LeeSin,Vex,Caitlyn,Morgana,False
0,Tryndamere,Rumble,Akshan,Jinx,Thresh,TahmKench,Zac,TwistedFate,Lucian,Nami,False
0,Tryndamere,Zac,Yone,Lucian,Nami,Akshan,XinZhao,Akali,Jinx,Thresh,False
0,Yone,LeeSin,Sylas,Jinx,Thresh,Renekton,RekSai,Viktor,Aphelios,Lulu,True
0,Gragas,LeeSin,Zoe,Aphelios,Pyke,Jayce,Graves,Katarina,Jhin,Rakan,False
0,Akshan,Zed,Leblanc,Jhin,Blitzcrank,Irelia,Talon,TahmKench,Jinx,Thresh,False
0,Akshan,Diana,Yasuo,Jinx,Thresh,Jax,Nocturne,Veigar,Kaisa,Pyke,True
0,Irelia,Talon,Vex,Jhin,Rakan,Jax,Qiyana,Sylas,Aphelios,Thresh,False
0,Jayce,Hecarim,Azir,Jinx,Thresh,Poppy,XinZhao,Viktor,MissFortune,Leona,False
0,Camille,XinZhao,TwistedFate,Draven,Thresh,Viktor,Gragas,Yasuo,Jinx,Lulu,False
0,Camille,Talon,Lissandra,Aphelios,Leona,Fiora,Khazix,Leblanc,Caitlyn,Morgana,True
0,Jayce,Karthus,Graves,Aphelios,Nautilus,Viktor,Talon,Vex,Varus,Thresh,True
0,Jayce,Graves,Sylas,Caitlyn,Lux,Yasuo,LeeSin,Viktor,Kaisa,Nautilus,True
0,Ryze,Nocturne,Graves,Lucian,Thresh,Gwen,Qiyana,Vex,Aphelios,Lulu,False
